file_no	scene_name	character_name	noLines
111	Jerry's. Elaine pops in, she looks like something the cat just dragged in	ELAINE	5
111	Jerry's. Elaine pops in, she looks like something the cat just dragged in	JERRY	3
111	Jerry's. Elaine pops in, she looks like something the cat just dragged in	KRAMER	8
111	Monk's	GEORGE	21
111	Monk's	JERRY	21
111	Newman's - dark and dangerous	ELAINE	6
111	Newman's - dark and dangerous	KRAMER	3
111	Newman's - dark and dangerous	NEWMAN	8
111	Night outside	ELAINE	5
111	Night outside	KRAMER	1
111	Night outside	NEWMAN	4
111	Outside Jer's and Cosmo's apt.	GEORGE	24
111	Outside Jer's and Cosmo's apt.	JERRY	26
111	Outside Jer's and Cosmo's apt.	KRAMER	4
111	Outside Kramer's apartment	JERRY	1
111	Outside Kramer's apartment	KRAMER	5
111	Restaurant	JERRY	1
111	Susan's	GEORGE	2
111	Susan's	SUSAN	2
112	At George's home. He and Susan are in bed watching TV	GEORGE	1
112	At Jerry's apartment. George trots in after his lunch with Kiki and Big Jer is kicking back with a paper.	GEORGE	22
112	At Jerry's apartment. George trots in after his lunch with Kiki and Big Jer is kicking back with a paper.	JERRY	29
112	At Jerry's apartment. George trots in after his lunch with Kiki and Big Jer is kicking back with a paper.	KRAMER	7
112	At the restaurant! GEORGE: is coming from the bathroom to sit with his bride-to-be.	GEORGE	6
112	At the restaurant! GEORGE: is coming from the bathroom to sit with his bride-to-be.	SUSAN	5
112	Elaine's	ELAINE	9
112	Elaine's	JERRY	13
112	Elaine's	KRAMER	3
112	George's	GEORGE	13
112	George's	SUSAN	12
112	George's apartment	GEORGE	6
112	George's apartment	SUSAN	5
112	JERRY and ELAINE are walking down the street and Kramer is parking his car	ELAINE	7
112	JERRY and ELAINE are walking down the street and Kramer is parking his car	JERRY	6
112	Jerry's	ELAINE	12
112	Jerry's	JERRY	13
112	Jerry's	KRAMER	4
112	Jerry's apartment	ELAINE	10
112	Jerry's apartment	GEORGE	11
112	Jerry's apartment	JERRY	8
112	Jerry's apartment	KRAMER	3
112	Monk's	GEORGE	8
112	Monk's	JERRY	7
112	Monk's	MAN	2
112	Monk's	WOMAN	1
112	Outside Coffee shop	JERRY	8
112	Outside Coffee shop	KRAMER	7
112	Outside Elaine's	JERRY	9
112	Outside Elaine's place	ELAINE	4
112	Rabbi's apartment	ELAINE	15
112	Rabbi's apartment	JERRY	1
112	Rabbi's apartment	KRAMER	5
113	Setting: At the window of a house in Tuscany. Elaine and Maestro are talking. There is a lady singing in Italian in the background	ELAINE	2
113	Setting: At the window of a house in Tuscany. Elaine and Maestro are talking. There is a lady singing in Italian in the background	JERRY	5
113	Setting: At the window of a house in Tuscany. Elaine and Maestro are talking. There is a lady singing in Italian in the background	KRAMER	6
113	Setting: Back seat of a cab. Jackie and Kramer	KRAMER	8
113	Setting: Booth at Monk's Cafe	ELAINE	5
113	Setting: Booth at Monk's Cafe	GEORGE	9
113	Setting: Booth at Monk's Cafe	JERRY	4
113	Setting: Dark room in the back of an Italian restaurant.	JERRY	6
113	Setting: Dark room. Elaine and Maestro are kissing	ELAINE	2
113	Setting: Elaine and Jerry are in Jerry's apartment.	ELAINE	14
113	Setting: Elaine and Jerry are in Jerry's apartment.	JERRY	17
113	Setting: Elaine and Jerry are in Jerry's apartment.	KRAMER	20
113	Setting: Elaine and Jerry walking on the sidewalk in NYC	ELAINE	10
113	Setting: Elaine and Jerry walking on the sidewalk in NYC	JERRY	11
113	Setting: Jackie and Kramer in the back of a cab	KRAMER	5
113	Setting: Jackie Child's Office	KRAMER	15
113	Setting: Jerry and Elaine are walking down the street and hear music approaching	ELAINE	3
113	Setting: Jerry and Elaine are walking down the street and hear music approaching	GEORGE	5
113	Setting: Jerry and Elaine are walking down the street and hear music approaching	JERRY	12
113	Setting: Jerry's apartment. Jerry is at the refrigerator getting orange juice.	JERRY	4
113	Setting: Jerry's apartment. Jerry is at the refrigerator getting orange juice.	KRAMER	5
113	Setting: Monk's cafe. George and Jerry are sitting at the booth	GEORGE	13
113	Setting: Monk's cafe. George and Jerry are sitting at the booth	JERRY	12
113	Setting: Monks Cafe. George and Jerry are sitting across from each other	ELAINE	6
113	Setting: Monks Cafe. George and Jerry are sitting across from each other	GEORGE	11
113	Setting: Monks Cafe. George and Jerry are sitting across from each other	JERRY	14
113	Setting: Monks Cafe. George and Jerry are sitting across from each other	KRAMER	5
113	Setting: Office of a Java World building	KRAMER	1
113	Setting: On the street in the city, George and Jerry are talking	GEORGE	1
113	Setting: On the street in the city, George and Jerry are talking	JERRY	5
113	Setting: On the street in the city, George and Jerry are talking	KRAMER	5
113	Setting: Ross' clothing store	GEORGE	8
113	Setting: Ross' clothing store	SUSAN	10
113	Setting: Ross' clothing store. George carries in a rocking chair	GEORGE	6
113	Setting: Ross' clothing store. Guard is standing near entrance. George enters.	GEORGE	8
114	Elaine's bedroom - phone rings	ELAINE	5
114	George's office, Yankee Stadium	GEORGE	1
114	George's office, Yankee Stadium	KRAMER	4
114	Holly's	JERRY	2
114	Holly's apartment	ELAINE	7
114	Holly's apartment	JERRY	5
114	Hospital	KRAMER	13
114	Hospital room	KRAMER	8
114	James' apartment	ELAINE	5
114	James' apartment	JERRY	5
114	Jerry's	ELAINE	5
114	Jerry's	JERRY	11
114	Jerry's apartment	ELAINE	18
114	Jerry's apartment	GEORGE	19
114	Jerry's apartment	JERRY	17
114	Jerry's apartment	KRAMER	14
114	Monk's	ELAINE	8
114	Monk's	GEORGE	3
114	Monk's	JERRY	7
114	Monk's - Elaine sitting alone	ELAINE	2
114	Monks	ELAINE	8
114	Monks	GEORGE	5
114	Monks	JERRY	8
114	Old Homestead Steak House	JERRY	8
114	On the street - dogs following Elaine	ELAINE	1
114	On the street dogs chasing Elaine	ELAINE	1
114	Outside of Monk's - James unties his dogs	ELAINE	3
114	Sports Memorabilia Shop	KRAMER	2
114	Sports Memorabilia Shop	STEINBRENNER	2
114	Steinbrenner's office	GEORGE	7
114	Steinbrenner's office	STEINBRENNER	9
114	The next morning at James'	ELAINE	2
114	The next morning at James'	JERRY	2
114	Yankee Stadium	GEORGE	13
114	Yankee Stadium	KRAMER	10
114	Yankee Stadium - George's office	GEORGE	3
115	Elaine's apartment	ELAINE	5
115	Elaine's office - Elaine	ELAINE	1
115	George and Mr.Steinbrenner inside a hot tub	GEORGE	1
115	George and Mr.Steinbrenner inside a hot tub	STEINBRENNER	2
115	George Steinbrenner's office at the Yankee Stadium	GEORGE	2
115	George Steinbrenner's office at the Yankee Stadium	STEINBRENNER	2
115	George's office at the Yankee Stadium	GEORGE	2
115	hotel - Jerry, Jean-Paul. Sitting in different beds	JERRY	14
115	hotel - Jerry, Jean-Paul. Sitting in different beds	MAN	5
115	in a bar - George and 3 other men, drinking	GEORGE	4
115	inside an airplane - the 3 men	GEORGE	8
115	Jerry's apartment	JERRY	9
115	Jerry's apartment	KRAMER	4
115	Jerry's apartment - Jerry	ELAINE	14
115	Jerry's apartment - Jerry	JERRY	12
115	Jerry's apartment - Jerry	KRAMER	4
115	Jerry's apartment - Jerry, George	GEORGE	5
115	Jerry's apartment - Jerry, George	JERRY	7
115	Jerry's apartment - Jerry, George	KRAMER	8
115	Jerry's apartment at night- Kramer	GEORGE	5
115	Jerry's apartment at night- Kramer	JERRY	5
115	Jerry's apartment at night- Kramer	KRAMER	4
115	Kramer's hot tub	KRAMER	1
115	Monk's Restaurant - Jerry	ELAINE	7
115	Monk's Restaurant - Jerry	JERRY	13
115	Monk's Restaurant - Jerry, George, Elaine	ELAINE	17
115	Monk's Restaurant - Jerry, George, Elaine	GEORGE	5
115	Monk's Restaurant - Jerry, George, Elaine	JERRY	15
115	Monk's Restaurant - Jerry, Jean-Paul	GEORGE	5
115	Monk's Restaurant - Jerry, Jean-Paul	JERRY	7
115	Monk's Restaurant - Jerry, Jean-Paul	KRAMER	4
115	New York marathon	JERRY	2
115	New York marathon - Jerry, Elaine, Kramer	ELAINE	4
115	New York marathon - Jerry, Elaine, Kramer	JERRY	3
115	New York marathon - Jerry, Elaine, Kramer	KRAMER	3
115	street at night- Elaine walking and thinking, very worried	ELAINE	1
115	street at night- Elaine walking and thinking, very worried	JERRY	2
116		BANIA	4
116		ELAINE	62
116		GEORGE	64
116		JERRY	76
116		KRAMER	32
116		NEWMAN	2
116		SUSAN	5
116	Elaine pushes on Kramer's chest, causing in to fall backwards through her swinging door	BANIA	1
116	Elaine pushes on Kramer's chest, causing in to fall backwards through her swinging door	ELAINE	5
116	Elaine pushes on Kramer's chest, causing in to fall backwards through her swinging door	GEORGE	2
116	Elaine pushes on Kramer's chest, causing in to fall backwards through her swinging door	JERRY	6
116	Elaine pushes on Kramer's chest, causing in to fall backwards through her swinging door	KRAMER	12
116	Elaine pushes on Kramer's chest, causing in to fall backwards through her swinging door	SUSAN	2
116	George & Susan begin making out; Jerry & Sheila begin making out in order to keep up	ELAINE	7
116	George & Susan begin making out; Jerry & Sheila begin making out in order to keep up	KRAMER	7
116	Jerry & Kramer turn around and run away	ELAINE	10
116	Jerry & Kramer turn around and run away	GEORGE	4
116	Jerry & Kramer turn around and run away	JERRY	15
116	Jerry & Kramer turn around and run away	NEWMAN	4
116	Jerry & Kramer turn around and run away	SUSAN	6
116	Jerry & Kramer turn around and run away	WOMAN	1
117	Back at the fire station, the alarm is ringing.	KRAMER	3
117	Cut back to Leapin' Larry's.	JERRY	1
117	Cut back to Leapin' Larry's.	KRAMER	1
117	Cut to Jerry holding the scanner. he hears screaming, a crashing sound, and then static.	JERRY	1
117	Elaine and Fred are having dinner.	ELAINE	2
117	Elaine and George are at the funeral.	ELAINE	7
117	Elaine and George are at the funeral.	GEORGE	6
117	Elaine and George are at the funeral.	PETERMAN	6
117	Elaine bumps into Fred on the street.	ELAINE	8
117	Elaine catches up to Fred on the street.	ELAINE	6
117	Elaine is on the phone with Jerry.	ELAINE	5
117	Elaine is on the phone with Jerry.	JERRY	6
117	Elaine is waiting on the street.	ELAINE	1
117	George and Jerry are in Jerry's apartment.	GEORGE	13
117	George and Jerry are in Jerry's apartment.	JERRY	4
117	George and Jerry are in Jerry's apartment.	KRAMER	7
117	George and Jerry are watching TV at George's, Susan walks in and drops some mail on the coffee table.	GEORGE	3
117	George and Jerry are watching TV at George's, Susan walks in and drops some mail on the coffee table.	JERRY	2
117	George and Jerry are watching TV at George's, Susan walks in and drops some mail on the coffee table.	SUSAN	2
117	George and Peterman are eating dinner. Peterman is in mid-story. George is disinterested.	GEORGE	1
117	George and Peterman are eating dinner. Peterman is in mid-story. George is disinterested.	PETERMAN	1
117	George and Peterman are sitting beside the casket.	PETERMAN	2
117	George and Peterman lead a group of people down a smoke filled block.	GEORGE	3
117	George and Peterman lead a group of people down a smoke filled block.	MAN	4
117	George and Peterman lead a group of people down a smoke filled block.	PETERMAN	7
117	George and Susan are at George's apartment.	GEORGE	5
117	George and Susan are at George's apartment.	SUSAN	5
117	George and Susan are in George's apartment.	GEORGE	3
117	George and Susan are in George's apartment.	SUSAN	3
117	Inside the speeding fire engine.	KRAMER	2
117	Jerry and George are at the coffee shop.	ELAINE	3
117	Jerry and George are at the coffee shop.	GEORGE	11
117	Jerry and George are at the coffee shop.	JERRY	16
117	Jerry and George enter a Chinese restaurant, we pick them up in mid-conversation.	GEORGE	9
117	Jerry and George enter a Chinese restaurant, we pick them up in mid-conversation.	JERRY	10
117	Jerry and George enter a Chinese restaurant, we pick them up in mid-conversation.	PETERMAN	5
117	Jerry and Kramer are in Jerry's apartment.	GEORGE	4
117	Jerry and Kramer are in Jerry's apartment.	JERRY	10
117	Jerry and Kramer are in Jerry's apartment.	KRAMER	6
117	Jerry and Leapin' Larry are in the office at the appliance store.	JERRY	5
117	Jerry is back at Leapin' Larry's.	JERRY	3
117	Jerry's apartment, Jerry is on the phone.	ELAINE	8
117	Jerry's apartment, Jerry is on the phone.	JERRY	13
117	Jerry's apartment, Jerry is on the phone.	KRAMER	4
117	Kramer busts in to Jerry's apartment, Jerry is putting on a jacket.	JERRY	4
117	Kramer busts in to Jerry's apartment, Jerry is putting on a jacket.	KRAMER	4
117	Kramer is at the fire station, talking with the Captain.	KRAMER	1
117	Outside Leapin' Larry's. Jerry is helping bring out appliances as smoke pours from the building. A woman approaches Jerry.	JERRY	1
117	Outside Leapin' Larry's. Jerry is helping bring out appliances as smoke pours from the building. A woman approaches Jerry.	WOMAN	1
117	Peterman is driving George home.	GEORGE	1
117	Peterman is driving George home.	PETERMAN	2
117	Peterman's mother's apartment. George is sleeping in a chair with a coat covering him. Peterman wakes him up.	GEORGE	5
117	Peterman's mother's apartment. George is sleeping in a chair with a coat covering him. Peterman wakes him up.	PETERMAN	5
117	Peterman's mother's house. She's in bed; Peterman is consulting with the doctor.	GEORGE	1
117	Peterman's mother's house. She's in bed; Peterman is consulting with the doctor.	PETERMAN	2
118	back to George in the other theater. He stands at the front of the theater, the movie screen behind and above him. He is still trying to find Jerry, Elaine and Susan.	GEORGE	7
118	Camera fade to Elaine, Susan and Jerry outside the Paragon movie theater. It's night as they wait in line to buy tickets.	ELAINE	3
118	Camera fade to Elaine, Susan and Jerry outside the Paragon movie theater. It's night as they wait in line to buy tickets.	JERRY	4
118	Camera fade to Elaine, Susan and Jerry outside the Paragon movie theater. It's night as they wait in line to buy tickets.	SUSAN	1
118	Camera fades from the apt. to the Paragon Movie Theater. Jerry and Kramer wait outside in a line to buy tickets.	JERRY	6
118	Camera fades from the apt. to the Paragon Movie Theater. Jerry and Kramer wait outside in a line to buy tickets.	KRAMER	4
118	Cut to Susan, Elaine and Jerry watching Chunnel in the theater next door. Jerry is eating popcorn while Elaine sips a drink and eats a bit of popcorn	JERRY	2
118	Cut to Susan, Elaine and Jerry watching Chunnel in the theater next door. Jerry is eating popcorn while Elaine sips a drink and eats a bit of popcorn	SUSAN	2
118	Elaine and Jerry enter Monk’s coffee shop as Susan sits across the booth from Kramer.	ELAINE	2
118	Elaine and Jerry enter Monk’s coffee shop as Susan sits across the booth from Kramer.	GEORGE	2
118	Elaine and Jerry enter Monk’s coffee shop as Susan sits across the booth from Kramer.	JERRY	4
118	Elaine and Jerry enter Monk’s coffee shop as Susan sits across the booth from Kramer.	KRAMER	5
118	Elaine and Jerry enter Monk’s coffee shop as Susan sits across the booth from Kramer.	SUSAN	5
118	Elaine, Susan and Jerry exit the theater.	ELAINE	3
118	Elaine, Susan and Jerry exit the theater.	GEORGE	2
118	Elaine, Susan and Jerry exit the theater.	JERRY	2
118	Elaine, Susan and Jerry exit the theater.	SUSAN	3
118	Exterior daylight shot of Jerry's brick apartment building, then inside.	ELAINE	11
118	Exterior daylight shot of Jerry's brick apartment building, then inside.	GEORGE	7
118	Exterior daylight shot of Jerry's brick apartment building, then inside.	JERRY	14
118	Exterior daylight shot of Jerry's brick apartment building, then inside.	KRAMER	8
118	Exterior of Elaine's building. Elaine and Jerry walk down the steps and on to the sidewalk.	ELAINE	5
118	Exterior of Elaine's building. Elaine and Jerry walk down the steps and on to the sidewalk.	JERRY	5
118	Exterior of George's apartment building then inside his apartment.	GEORGE	7
118	Exterior of George's apartment building then inside his apartment.	SUSAN	7
118	Exterior of Jerry's apartment building then inside where Jerry and George are talking.	GEORGE	12
118	Exterior of Jerry's apartment building then inside where Jerry and George are talking.	JERRY	17
118	Exterior of Jerry's apartment building then inside where Jerry and George are talking.	KRAMER	9
118	Exterior of Jerry's apartment building, then inside Jerry's apartment.	ELAINE	9
118	Exterior of Jerry's apartment building, then inside Jerry's apartment.	JERRY	18
118	Exterior of Jerry's apartment building, then inside Jerry's apartment.	KRAMER	6
118	Exterior of the Physique health club, then inside to the men's locker room.	JERRY	4
118	Exterior of the Physique health club, then inside to the men's locker room.	NEWMAN	1
118	Exterior shot of Physique (Jerry's health club) then inside to the men's locker room where Jerry is putting some clothes in a gym bag. Some men are in the background talking.	JERRY	2
118	Exterior shot of the Physique health club, then inside to the pool. Jerry is swimming while Ramon is cleaning the pool with a large squeegee on a long pole.	JERRY	10
118	Exterior shot of the Physique health club, then inside to the pool. Jerry is swimming while Ramon is cleaning the pool with a large squeegee on a long pole.	NEWMAN	7
118	Inside Jerry's apartment -- Jerry sits on the couch listening to George.	ELAINE	8
118	Inside Jerry's apartment -- Jerry sits on the couch listening to George.	GEORGE	7
118	Inside Jerry's apartment -- Jerry sits on the couch listening to George.	JERRY	3
118	Inside Jerry's apartment -- Jerry sits on the couch listening to George.	KRAMER	3
118	Moving subway cars blur by, then inside the subway car where Jerry sits next to Ramon	JERRY	4
118	Night exterior of a busy NYC street. Large lit advertising signs for Panasonic, JVC and a couple of McDonalds “Golden Arches” are visible. Then to the inside of the movie theater.	JERRY	11
118	Night exterior of a busy NYC street. Large lit advertising signs for Panasonic, JVC and a couple of McDonalds “Golden Arches” are visible. Then to the inside of the movie theater.	KRAMER	8
118	Night exterior of George's apartment building, then inside where George finds the note.	GEORGE	6
118	Night exterior of George's apartment building, then inside where George finds the note.	KRAMER	9
118	Night exterior of George's apartment building, then inside where Susan and Elaine are sitting and talking.	ELAINE	4
118	Night exterior of George's apartment building, then inside where Susan and Elaine are sitting and talking.	SUSAN	3
118	Night exterior of George's apartment building, then inside. Susan sits on the couch reading.	ELAINE	7
118	Night exterior of George's apartment building, then inside. Susan sits on the couch reading.	GEORGE	9
118	Night exterior of George's apartment building, then inside. Susan sits on the couch reading.	SUSAN	1
118	Night exterior of United Artists Theater with a busy street in the foreground -- taxi's drive by. Then inside to a darkened theater, George, in the isle, searches for Jerry, Elaine and Susan. He's trying to be quiet and still get their attention.	GEORGE	1
118	Susan and Elaine are walking down the sidewalk.	ELAINE	6
118	Susan and Elaine are walking down the sidewalk.	SUSAN	5
119	A musical montage of Elaine's "hard-target search" - visiting stores and pharmacies all over town and not finding a sponge anywhere. She ends up at the Pasteur Pharmacy.	ELAINE	5
119	Elaine and Billy in bed the next morning.	ELAINE	4
119	Elaine and Billy in Elaine's apartment, kissing passionately on the sofa.	ELAINE	7
119	Elaine and Billy in Elaine's apartment, kissing passionately on the sofa.	GEORGE	6
